Time,X,Y,Z,GX,GY,GZ,Activity
738679.9813,0.238403,0.435059,0.854858,-10.017395,12.664794,-2.944946,Walking_2
738679.9811,0.086304,0.376953,0.860107,56.556698,80.093384,17.700195,Walking_2
738679.9813,0.203735,0.453125,0.857422,-14.411925,9.757996,-2.319336,Walking_2
738679.9813,0.165283,0.548584,0.761597,-27.938841,15.655517,-6.767272,Walking_2
738679.9814,0.244019,0.300903,0.91394,-12.832641,-2.830505,-4.356384,Walking_2
738679.9808,0.121216,0.456177,0.784668,5.325317,15.052794,-15.35797,Walking_2
738679.9808,0.153564,0.499146,0.823853,0.015259,-5.477905,-16.601563,Walking_2
738679.9808,0.148804,0.508301,0.787231,4.249573,-0.183105,-20.912169,Walking_2
738679.9808,0.179199,0.562012,0.788452,1.930237,13.053893,-12.573241,Walking_2
738679.9808,0.128174,0.445313,0.817993,9.498596,19.821167,-22.178648,Walking_2
738679.9808,0.159424,0.583252,0.806152,17.082214,19.882202,-27.854918,Walking_2
738679.9808,0.161987,0.552856,0.722046,10.467528,28.823851,-18.783569,Walking_2
738679.9882,0.310913,0.306641,1.023315,11.192321,-1.045227,-42.930599,Walking_2
738679.9882,0.430176,0.305664,1.045532,-4.737854,30.120848,-71.395874,Walking_2
738679.9882,0.275024,0.318237,0.866211,-5.775451,88.409416,-86.318962,Walking_2
738679.9882,0.13855,0.294067,0.844604,25.230406,105.438225,-82.038872,Walking_2
738679.9882,0.035156,0.216431,0.878662,44.044491,98.861687,-69.747925,Walking_2
738679.9882,-0.074951,0.316162,0.862671,43.640133,56.640621,-56.327816,Walking_2
738679.9882,-0.181885,0.369629,0.782593,55.191036,15.190124,-64.27002,Walking_2
738679.9882,-0.195068,0.475342,0.775391,53.779598,-18.836975,-85.502617,Walking_2
738679.9882,-0.219482,0.45813,0.755981,43.350216,-41.427608,-81.390373,Walking_2
738679.9882,-0.122803,0.321533,0.757813,64.964294,-60.249325,-26.93939,Walking_2
738679.9882,-0.125488,0.611938,0.750366,57.067867,-63.034054,-3.623962,Walking_2
738679.9882,-0.090576,0.52002,0.860718,7.629394,-39.970398,8.293152,Walking_2
738679.9882,-0.069092,0.535645,0.936523,-3.448486,-31.890867,12.474059,Walking_2
738679.9882,-0.03418,0.448486,0.875122,-33.622742,-13.084411,-7.034301,Walking_2
738679.9808,-0.083862,0.151611,0.988403,-7.293701,18.638611,-24.147032,Walking_2
738679.9814,0.26709,0.524902,0.788452,1.556396,2.655029,-0.694275,Walking_2
738679.9814,0.267334,0.528809,0.782227,1.419067,0.816345,-2.288818,Walking_2
738679.9814,0.281372,0.53833,0.787231,1.663208,0.045776,-2.372742,Walking_2
738679.9814,0.275757,0.532959,0.771606,0.450134,1.533508,-3.082275,Walking_2
738679.9814,0.26355,0.544922,0.772095,-2.449036,-3.875732,-5.432128,Walking_2
738679.9814,0.333862,0.550049,0.77771,-5.386352,-2.281189,-11.878966,Walking_2
738679.9814,0.320068,0.538574,0.764038,-9.384155,0.656128,-16.555786,Walking_2
738679.9814,0.293335,0.540405,0.778442,-12.802123,-0.167847,-19.096375,Walking_2
738679.9814,0.259521,0.506958,0.790039,-21.286009,-3.051758,-20.202635,Walking_2
738679.9814,0.257202,0.509888,0.786011,-18.829346,-0.595093,-26.512144,Walking_2
738679.9814,0.231812,0.51355,0.781738,-22.384642,1.426697,-31.623838,Walking_2
738679.9814,0.201904,0.524902,0.806152,-30.921934,-1.106262,-38.589478,Walking_2
738679.9813,0.110596,0.060425,0.970825,59.379574,29.96826,-6.752014,Walking_2
738679.9813,0.166748,0.004028,0.951782,66.886902,1.846313,-26.794432,Walking_2
738679.9812,-0.063599,0.168091,1.110596,-21.301268,2.655029,60.6842,Walking_2
738679.9814,0.110352,0.429688,0.900513,-26.260374,-7.225036,-40.863033,Walking_2
738679.9814,0.116577,0.425171,0.890259,-28.755186,-9.918213,-38.833618,Walking_2
738679.9814,0.069946,0.442749,0.894897,-31.837461,-12.031554,-38.002014,Walking_2
738679.9814,0.118774,0.39917,0.876099,-26.634214,1.25885,-30.540464,Walking_2
738679.9814,0.058105,0.380005,0.905273,-34.957886,2.563476,-18.676758,Walking_2
738679.9813,0.352417,0.216553,0.955688,3.570556,91.468803,-58.135983,Walking_2
738679.9813,0.135376,0.215698,0.943237,19.294739,104.049675,-85.021965,Walking_2
738679.9813,-0.005249,0.234131,0.965332,28.228758,97.908012,-46.600338,Walking_2
738679.9813,0.04126,0.180176,0.880859,45.478817,56.518551,-66.642761,Walking_2
738679.9813,-0.073975,0.265381,0.854004,54.420467,-2.197266,-78.62854,Walking_2
738679.9814,0.140625,0.247192,0.956909,-6.217956,-7.743835,14.701842,Walking_2
738679.9814,0.157227,0.254028,0.9646,-4.219055,0.320435,7.469177,Walking_2
738679.9814,0.21167,0.199951,0.987183,-5.264282,5.546569,5.989074,Walking_2
738679.9814,0.186157,0.243652,0.989502,-5.081176,6.790161,13.916015,Walking_2
738679.9814,0.188965,0.246216,0.978271,-5.729675,0.259399,12.016295,Walking_2
738679.9814,0.196533,0.259399,0.968018,-4.623413,-3.40271,4.356384,Walking_2
738679.9814,0.250366,0.240723,0.951172,-7.125854,-4.898071,7.575988,Walking_2
738679.9814,0.272217,0.257446,0.92981,-3.082275,-1.663208,13.313293,Walking_2
738679.981,0.012573,0.284912,1.005249,15.48767,-32.958984,45.234676,Walking_2
738679.981,-0.050903,0.286377,0.900269,24.948118,-32.554626,64.056396,Walking_2
738679.981,0.108765,0.338867,0.981201,20.179747,-34.980774,47.515865,Walking_2
738679.981,0.111572,0.34668,0.959595,12.008666,-40.107727,31.623838,Walking_2
738679.981,0.094971,0.279785,0.896973,15.815734,-37.033081,30.029295,Walking_2
738679.981,0.133423,0.320313,0.819214,27.801512,-26.359556,62.385555,Walking_2
738679.981,0.197998,0.419678,0.818359,44.81506,26.039122,50.98724,Walking_2
738679.981,0.141113,0.399414,0.768311,52.131649,43.632504,51.567074,Walking_2
738679.9811,0.086304,0.563599,0.803223,-2.449036,-6.896972,-6.912231,Walking_2
738679.9814,0.341309,0.234131,0.962158,3.158569,-6.355285,13.565063,Walking_2
738679.9814,0.230957,0.254272,0.993896,17.456055,-6.378173,15.762328,Walking_2
738679.9814,0.362793,0.222412,0.980347,21.820066,-5.058288,16.532898,Walking_2
738679.9814,0.37085,0.272339,0.921753,21.034239,12.794494,23.216246,Walking_2
738679.9814,0.341675,0.350586,0.844116,22.3999,22.140501,29.380796,Walking_2
738679.9814,0.355469,0.405762,0.904907,14.396667,16.50238,-2.113342,Walking_2
738679.9814,0.331421,0.474121,0.890137,6.858825,21.629332,-33.477783,Walking_2
738679.9814,0.166382,0.277588,0.87854,-3.410339,20.050049,-62.850948,Walking_2
738679.9813,0.388062,0.361328,0.76416,12.519835,16.143799,-17.608643,Walking_2
738679.9813,0.333984,0.584961,0.726807,1.777649,33.615112,-16.716003,Walking_2
738679.9813,0.237915,0.480469,0.672852,-1.411438,45.57037,-22.476194,Walking_2
738679.9813,0.279175,0.444214,0.65564,-26.19171,-13.366698,-56.564327,Walking_2
738679.9813,0.286377,0.309326,0.670044,-36.4151,-9.063721,-63.133236,Walking_2
738679.9813,-0.145874,0.4823,1.353149,-60.455318,-66.375732,-43.350216,Walking_2
738679.9813,0.416138,0.461914,1.265869,-74.150085,-45.486446,45.69244,Walking_2
738679.981,-0.158447,0.307129,0.832764,54.306026,-19.012451,-110.694878,Walking_2
738679.981,-0.143188,0.331055,0.805054,55.343624,-55.694576,-95.886223,Walking_2
738679.981,-0.046631,0.446411,0.831909,44.029232,-80.467216,-26.351927,Walking_2
738679.981,0.22937,0.649048,0.678467,-0.88501,0.923157,1.869202,Walking_2
738679.981,0.236694,0.643188,0.677124,-1.091003,0.793457,1.25885,Walking_2
738679.9814,0.188599,0.348267,0.890259,8.68988,-13.679503,-12.855529,Walking_2
738679.9814,0.249268,0.346558,0.90918,12.657165000000001,-3.219604,9.628296,Walking_2
738679.981,-0.065063,0.386108,0.844849,-26.763914,18.074036,20.38574,Walking_2
738679.981,-0.073853,0.403076,0.800659,-39.367676,21.705626,47.607418,Walking_2
738679.9814,0.252686,0.211426,0.967041,-18.913269,-6.027221,-1.556396,Walking_2
738679.9814,0.27832,0.158569,0.997803,-1.716614,-7.575988,-3.486633,Walking_2
738679.9814,0.277832,0.155518,0.977417,1.159668,-9.552002,-0.900268,Walking_2
738679.9814,0.288574,0.1521,0.970581,7.751464,-4.623413,-6.385803,Walking_2
738679.9814,0.275024,0.162231,0.977539,10.94818,-3.494262,-8.979797,Walking_2
738679.9814,0.276367,0.206177,0.969238,10.0708,-4.676819,-5.607605,Walking_2
738679.9814,0.283936,0.205811,0.952515,9.895325,-3.40271,-4.371643,Walking_2
738679.9814,0.275879,0.215332,0.951538,5.28717,-2.799988,-2.052307,Walking_2
738679.9814,0.277466,0.220337,0.946777,2.052307,-3.852844,-2.128601,Walking_2
738679.9814,0.280273,0.211182,0.952271,-1.327515,-2.388,-1.228333,Walking_2
738679.9814,0.259033,0.20166,0.964355,-1.304626,-3.349304,0.930786,Walking_2
738679.9814,0.276245,0.200684,0.973145,0.862122,-5.92041,0.221252,Walking_2
738679.9814,0.2771,0.203247,0.957275,2.731323,-7.492065,-2.998352,Walking_2
738679.9814,0.283325,0.238892,0.954956,0.343323,-7.217407,-4.669189,Walking_2
738679.9814,0.282471,0.188721,0.951294,2.868652,-12.016295,-9.262085,Walking_2
738679.9813,0.149048,0.271729,0.932129,39.901733,-56.015011,49.926754,Walking_2
738679.9813,0.182739,0.295654,0.91687,37.353516,-40.367123,42.991634,Walking_2
738679.9813,0.218994,0.299072,0.88916,43.014523,-15.052794,39.627075,Walking_2
738679.9813,0.218994,0.388794,0.857544,56.571957,11.741637,63.865658,Walking_2
738679.9814,0.299072,0.286499,0.911011,0.62561,-2.235413,-13.34381,Walking_2
738679.9814,0.281372,0.28125,0.90564,-7.575988,-6.29425,-12.71057,Walking_2
738679.9814,0.277344,0.314087,0.913818,-22.560118,-7.93457,-16.700745,Walking_2
738679.9814,0.299316,0.224121,0.920898,-19.996643,-14.129638,-18.280029,Walking_2
738679.9814,0.313843,0.219238,0.965698,-9.727478,-18.722534,-17.662048,Walking_2
738679.9814,0.332153,0.20105,0.954224,-5.508422,-8.277893,-14.236449,Walking_2
738679.9814,0.315063,0.196411,0.941772,-1.434326,1.487732,-9.307861,Walking_2
738679.9814,0.301392,0.189453,0.944092,8.033752,-2.6474,-12.153625,Walking_2
738679.9814,0.322632,0.223145,0.960693,13.336181,1.068115,-12.069701,Walking_2
738679.9814,0.350464,0.240479,0.934326,19.721985,2.998352,-18.4021,Walking_2
738679.9814,0.314575,0.271484,0.922974,16.197205,7.43103,-11.573791,Walking_2
738679.9814,0.269409,0.3125,0.892578,8.026123,10.627746,-11.45172,Walking_2
738679.9814,0.232544,0.322266,0.913696,-5.386352,4.768372,-7.621765,Walking_2
738679.9808,0.176758,0.521851,0.821289,2.403259,22.354124,-6.858825,Walking_2
738679.9814,0.217651,0.642578,0.685669,-10.31494,-2.029419,3.570556,Walking_2
738679.9814,0.224854,0.631226,0.685425,-12.786864,-0.053406,3.311157,Walking_2
738679.9814,0.236206,0.62561,0.701538,-14.236449,-0.549316,3.944397,Walking_2
738679.9814,0.221802,0.603394,0.697144,-15.892028,-1.602173,3.730774,Walking_2
738679.9814,0.248413,0.614502,0.724609,-16.571045,1.571655,6.622314,Walking_2
738679.9814,0.222656,0.603516,0.72522,-14.244079,2.738952,9.017944,Walking_2
738679.9814,0.251953,0.605469,0.741089,-12.062072,5.455017,12.748717,Walking_2
738679.9814,0.255371,0.589233,0.726563,-18.745422,9.429932,17.074585,Walking_2
738679.9814,0.235596,0.576294,0.723511,-31.425474,15.411376,21.682737,Walking_2
738679.9814,0.226196,0.56543,0.75293,-44.189449,18.714905,24.887083,Walking_2
738679.9814,0.208008,0.533325,0.785767,-43.106075,19.226074,29.739378,Walking_2
738679.9814,0.234863,0.483521,0.837891,-37.765503,14.755248,30.700682,Walking_2
738679.9814,0.243042,0.45752,0.833374,-46.95892,13.107299,27.275084,Walking_2
738679.9814,0.240845,0.422852,0.855713,-51.49078,13.519286,28.335569,Walking_2
738679.9814,0.241699,0.386963,0.854858,-49.804684,8.926392,21.347044,Walking_2
738679.9814,0.2771,0.36084,0.911011,-45.951839,8.392334,18.562317,Walking_2
738679.9814,0.2677,0.325317,0.920776,-51.063534,12.199401,20.874022,Walking_2
738679.9814,0.234741,0.279785,0.928345,-39.421082,4.737854,18.508911,Walking_2
738679.9814,0.287109,0.248657,0.961304,-34.858704,1.083374,15.419005,Walking_2
738679.9814,0.294922,0.212402,0.953613,-26.473997,2.319336,8.026123,Walking_2
738679.9814,0.290527,0.205811,0.948853,-31.013487,4.821777,9.735107,Walking_2
738679.9814,0.270996,0.180542,0.953613,-31.288145,7.789611,9.750366,Walking_2
738679.9808,-0.147095,0.151001,0.938721,6.332397,16.426086,-36.590576,Walking_2
738679.9808,-0.158936,0.181519,0.947754,21.293638,-10.253905,-52.108761,Walking_2
738679.9813,-0.066528,0.075195,1.123901,8.43811,-53.779598,37.315369,Walking_2
738679.9813,0.016846,0.116943,1.067383,32.241821,-61.44714,40.824886,Walking_2
738679.9813,0.117065,0.124512,0.978882,45.921322,-55.595394,59.608456,Walking_2
738679.9813,0.155884,0.142334,0.954224,45.433041,-39.18457,54.77142,Walking_2
738679.9813,0.147705,0.277344,0.876587,47.416683,-22.712706,81.573479,Walking_2
738679.9813,0.227173,0.268677,0.823608,75.004578,29.663084,139.976501,Walking_2
738679.9812,0,0.366577,0.910034,6.149292,-30.72357,-24.208067,Walking_2
738679.9812,0.02478,0.360718,0.772339,1.228333,-27.130125,-12.863158,Walking_2
738679.9812,-0.022827,0.389648,0.788086,6.362915,-18.188477,-13.938903,Walking_2
738679.9812,0.223633,0.227051,1.08313,-27.351377,32.798767,58.204647,Walking_2
738679.9814,0.177002,0.490967,0.828491,-40.374752,-10.345458,-42.518612,Walking_2
738679.9814,0.195801,0.474487,0.874878,-35.873413,-6.126403,-45.936581,Walking_2
738679.9814,0.138184,0.439697,0.893677,-29.579161,-1.678467,-42.243954,Walking_2
738679.9814,0.20105,0.641479,0.675049,-5.882263,0.617981,4.013062,Walking_2
738679.9814,0.217651,0.642578,0.685669,-10.31494,-2.029419,3.570556,Walking_2
738679.9814,0.224854,0.631226,0.685425,-12.786864,-0.053406,3.311157,Walking_2
738679.9814,0.236206,0.62561,0.701538,-14.236449,-0.549316,3.944397,Walking_2
738679.9814,0.221802,0.603394,0.697144,-15.892028,-1.602173,3.730774,Walking_2
738679.9814,0.248413,0.614502,0.724609,-16.571045,1.571655,6.622314,Walking_2
738679.9814,0.222656,0.603516,0.72522,-14.244079,2.738952,9.017944,Walking_2
738679.9814,0.251953,0.605469,0.741089,-12.062072,5.455017,12.748717,Walking_2
738679.9814,0.255371,0.589233,0.726563,-18.745422,9.429932,17.074585,Walking_2
738679.9814,0.235596,0.576294,0.723511,-31.425474,15.411376,21.682737,Walking_2
738679.9814,0.24585,0.189941,0.964478,30.998228,3.746032,3.875732,Walking_2
738679.9809,0.232544,0.564697,0.760132,-0.976562,1.64032,3.318786,Walking_2
738679.981,0.016357,0.482666,0.800903,33.691406,-29.197691,-10.925292,Walking_2
738679.981,-0.182861,0.519653,0.796997,16.685486,-5.592346,-9.223938,Walking_2
738679.981,0.069824,0.506348,0.831909,-8.270264,1.00708,-2.27356,Walking_2
738679.981,-0.065063,0.386108,0.844849,-26.763914,18.074036,20.38574,Walking_2
738679.981,-0.073853,0.403076,0.800659,-39.367676,21.705626,47.607418,Walking_2
738679.981,-0.119873,0.393066,0.792236,-54.534908,14.244079,45.600887,Walking_2
738679.9814,0.201416,0.240112,0.932861,-0.938415,-13.282775000000001,14.328002,Walking_2
738679.9814,0.174194,0.277466,0.926392,8.972168,-18.386841,4.821777,Walking_2
738679.9808,0.176636,0.765381,0.460815,-11.024474,32.028198,19.165039,Walking_2
738679.9808,0.151978,0.784302,0.485474,-11.192321,32.669067,16.563416,Walking_2
738679.9808,0.169922,0.798096,0.503906,-7.606506,27.206419,14.183043,Walking_2
738679.9808,0.154053,0.773315,0.525879,-8.628845,31.35681,9.124756,Walking_2
738679.9814,0.136597,0.290039,0.935913,3.471374,-13.397216,-15.815734,Walking_2
738679.9814,0.221436,0.270752,0.97522,-3.768921,-19.332886,-13.793944,Walking_2
738679.981,0.154419,0.366699,0.769653,43.258663,25.497435,30.3421,Walking_2
738679.981,0.093628,0.440063,0.783569,30.998228,-2.105713,0.709534,Walking_2
738679.981,0.411743,0.481201,0.789307,0.228882,-10.116576,1.022339,Walking_2
738679.981,0.174072,0.426147,0.675659,-8.102417,7.56073,-20.278929,Walking_2
738679.981,0.33374,0.512329,0.765991,-50.239559,-24.497984,-54.656979,Walking_2
738679.981,0.395142,0.234741,0.775146,-42.304989,14.22119,-27.9541,Walking_2
738679.981,-0.154419,0.29248,1.262085,-35.942078,-49.591061,-62.355038,Walking_2
738679.981,0.233765,0.485596,1.406738,-72.898865,-51.597591,80.764763,Walking_2
738679.981,0.231934,0.244019,1.089722,-51.040646,-68.725586,-21.224974,Walking_2
738679.981,0.335449,0.303711,1.047607,-35.263062,-60.424801,-0.343323,Walking_2
738679.981,0.373779,0.213135,1.029419,-29.884336,-11.589049,-20.156858,Walking_2
738679.981,0.289917,0.29541,0.947754,-22.834776,33.691406,-43.457027,Walking_2
738679.981,0.153564,0.205811,1.002197,2.922058,72.105408,-80.42144,Walking_2
738679.981,0.068115,0.165649,0.987183,19.393921,61.882015,-112.564079,Walking_2
738679.981,0.015869,0.29834,0.972534,25.840757,53.779598,-119.209282,Walking_2
738679.981,-0.092285,0.251587,0.841919,33.622742,43.022152,-95.489494,Walking_2
738679.9814,0.195435,0.348755,0.832397,24.528502,-41.801449,-38.650513,Walking_2
738679.9814,0.237915,0.383911,0.921875,9.895325,-27.641294,4.577637,Walking_2
738679.9814,0.210571,0.437012,0.923462,3.40271,-0.473022,7.789611,Walking_2
738679.9814,0.314575,0.271484,0.922974,16.197205,7.43103,-11.573791,Walking_2
738679.9814,0.269409,0.3125,0.892578,8.026123,10.627746,-11.45172,Walking_2
738679.9814,0.232544,0.322266,0.913696,-5.386352,4.768372,-7.621765,Walking_2
738679.9814,0.244019,0.300903,0.91394,-12.832641,-2.830505,-4.356384,Walking_2
738679.9814,0.260376,0.474487,0.750366,16.921997,14.968871,-4.241943,Walking_2
738679.9814,0.126709,0.30542,0.893433,-15.289306,-13.114928,5.424499,Walking_2
738679.9814,0.354004,0.407227,1.007446,-12.947082,-39.855957,-17.64679,Walking_2
738679.9814,0.304565,0.420166,0.894897,-13.885497,4.249573,-23.429869,Walking_2
738679.9814,0.085327,0.387085,0.882935,-19.515991,-1.197815,-19.90509,Walking_2
738679.9814,0.116089,0.346069,0.886597,-15.289306,-4.402161,-15.449523,Walking_2
738679.9814,0.130005,0.307739,0.845825,-19.096375,-17.227173,9.910583,Walking_2
738679.9814,0.180298,0.299927,0.823608,-10.238647,-54.00848,7.728576,Walking_2
738679.9814,0.327637,0.421021,0.921265,-15.022277,-22.171019,14.381408,Walking_2
738679.9814,0.15271,0.388062,0.847534,-13.84735,19.538879,-12.359618,Walking_2
738679.9814,0.105835,0.383667,0.788574,-16.036987,-24.101255,-29.350279,Walking_2
738679.9814,0.282715,0.306396,0.82251,-12.985229,-41.191097,12.153625,Walking_2
738679.9814,0.540161,0.303711,0.963257,-20.484922,-11.543273,10.780334,Walking_2
738679.9814,0.387939,0.389648,0.963745,-19.210815,-23.117064,-9.727478,Walking_2
738679.9814,0.584229,0.289429,0.978149,-30.113218,7.133483,-5.989074,Walking_2
738679.9815,0.451538,0.125244,0.83313,-27.366636,90.484612,-47.813412,Walking_2
738679.9815,0.194458,0.242676,1.05835,-19.866943,80.741875,13.816833,Walking_2
738679.9814,0.303223,0.213989,0.953369,4.066467,-15.998839,-10.841369,Walking_2
738679.9814,0.338501,0.225098,0.949707,4.463196,-11.680602,-14.72473,Walking_2
738679.9814,0.324707,0.225708,0.939941,4.241943,-5.172729,-17.478943,Walking_2
738679.9814,0.287354,0.26001,0.929321,5.630493,-1.907349,-15.11383,Walking_2
738679.9808,0.093506,0.328247,0.934448,-27.267454,-4.249573,-28.808592,Walking_2
738679.9808,-0.038208,0.344727,0.980835,-21.026609,-16.75415,1.525879,Walking_2
738679.9808,0.033813,0.259399,1.006226,-8.872986,-31.10504,11.45172,Walking_2
738679.9808,0.003662,0.23938,0.97644,21.77429,-30.021666,12.08496,Walking_2
738679.9808,0.066528,0.27832,0.962158,36.567688,-30.662535,25.924681,Walking_2
738679.9808,0.115723,0.36792,0.883789,54.954525,-12.802123,63.034054,Walking_2
738679.9808,0.257568,0.403564,0.880615,50.544735,-1.434326,55.183407,Walking_2
738679.9808,0.185669,0.443604,0.849365,41.351315,16.609192,31.578062,Walking_2
738679.9808,0.154297,0.451416,0.84375,19.958496,-12.817382,11.802672,Walking_2
738679.9808,0.298828,0.475464,0.851563,14.663695,-7.011413,3.242492,Walking_2
738679.9808,0.235718,0.513184,0.856567,5.371093,25.161741,-8.285522,Walking_2
738679.9808,0.191406,0.479492,0.825317,0.808716,15.213012,-14.686584,Walking_2
738679.9811,0.049561,-0.10376,1.414307,-28.099058,-72.090149,-31.196592,Walking_2
738679.9814,0.20105,0.641479,0.675049,-5.882263,0.617981,4.013062,Walking_2
738679.9881,-0.361694,0.091797,1.074585,-16.738892,-23.338316,19.500732,Walking_2
738679.9881,-0.254761,0.057983,0.99939,-26.855467,-51.521297,31.463621,Walking_2
738679.9881,-0.185913,0.069946,1.020264,-19.561768,-73.684692,52.74963,Walking_2
738679.9881,-0.137207,0.104614,1.025757,1.068115,-83.312981,71.235657,Walking_2
738679.9881,-0.047485,0.047607,0.965576,19.966125,-92.864983,77.018738,Walking_2
738679.9811,0.16687,0.614868,0.811035,49.385067,77.400208,81.726067,Walking_2
738679.9811,0.150391,0.662231,0.77063,44.067379,89.164726,63.08746,Walking_2
738679.9814,0.058105,0.380005,0.905273,-34.957886,2.563476,-18.676758,Walking_2
738679.9814,0.072021,0.324707,0.924561,-36.125183,-0.785828,-4.272461,Walking_2
738679.9814,0.025146,0.360229,0.939453,-29.182432,-7.240295,21.667479,Walking_2
738679.9814,0.035034,0.313721,0.999634,-26.153563,-21.209715,30.426023,Walking_2
738679.9814,0.064819,0.275269,1.009521,-17.494202,-35.331726,20.668028,Walking_2
738679.9814,0.127197,0.275757,0.997437,-10.32257,-16.166687,16.914368,Walking_2
738679.9814,0.140625,0.247192,0.956909,-6.217956,-7.743835,14.701842,Walking_2
738679.9814,0.157227,0.254028,0.9646,-4.219055,0.320435,7.469177,Walking_2
738679.9814,0.21167,0.199951,0.987183,-5.264282,5.546569,5.989074,Walking_2
738679.9814,0.186157,0.243652,0.989502,-5.081176,6.790161,13.916015,Walking_2
738679.9814,0.188965,0.246216,0.978271,-5.729675,0.259399,12.016295,Walking_2
738679.9814,0.196533,0.259399,0.968018,-4.623413,-3.40271,4.356384,Walking_2
738679.9814,0.250366,0.240723,0.951172,-7.125854,-4.898071,7.575988,Walking_2
738679.9814,0.272217,0.257446,0.92981,-3.082275,-1.663208,13.313293,Walking_2
738679.9811,0.064209,0.620605,0.734863,-6.103515,-0.663757,6.607055,Walking_2
738679.9811,0.068726,0.624756,0.74585,-6.41632,-1.670837,9.010315,Walking_2
738679.9811,0.072266,0.606445,0.71814,-2.983093,0.25177,4.844666,Walking_2
738679.9811,0.073364,0.620361,0.733276,-1.960754,-9.239197,2.746582,Walking_2
738679.9811,0.061646,0.615601,0.748657,-7.995605,-12.321471,11.474608,Walking_2
738679.9811,0.115356,0.625854,0.782715,-4.554749,-8.483887,4.730225,Walking_2
738679.9811,0.068115,0.604736,0.745728,5.058288,4.013062,2.685547,Walking_2
738679.9811,0.115356,0.605347,0.742798,7.827758,0.450134,5.813598,Walking_2
738679.9811,0.069458,0.626465,0.719849,-2.807617,-2.410889,19.454956,Walking_2
738679.9811,0.130127,0.579102,0.769531,-16.792297,7.484436,15.266418,Walking_2
738679.9811,0.124023,0.596924,0.744385,5.325317,-0.869751,1.556396,Walking_2
738679.9811,0.089355,0.561768,0.734375,1.991272,-8.262634,10.253905,Walking_2
738679.9811,0.189941,0.796997,0.850952,0.671387,-8.43811,0.282288,Walking_2
738679.9811,0.177612,0.467041,0.7948,-18.600464,39.550781,-4.753113,Walking_2
738679.9811,0.135132,0.574341,0.802002,10.253905,27.908323,-12.893676,Walking_2
738679.9811,0.04126,0.581421,0.746582,15.129088,7.629394,-12.565612,Walking_2
738679.9811,0.054688,0.597778,0.738525,5.233764,-2.166748,-6.54602,Walking_2
738679.9811,0.071533,0.597534,0.738281,1.983642,-13.229369,-1.083374,Walking_2
738679.9811,0.077148,0.618652,0.749634,-0.87738,-8.522034,-4.364014,Walking_2
738679.9811,0.078979,0.617676,0.749268,0.320435,1.518249,-6.263732,Walking_2
738679.9811,0.066284,0.619385,0.744019,2.326965,2.944946,-1.022339,Walking_2
738679.9811,0.060791,0.623657,0.739502,2.151489,-2.372742,2.761841,Walking_2
738679.9811,0.072144,0.63501,0.72876,0.595093,-1.51062,-3.479004,Walking_2
738679.9811,0.057495,0.63623,0.733643,-1.953125,-0.175476,-6.790161,Walking_2
738679.9811,0.081421,0.632813,0.739258,-6.370544,-2.098083,-5.210876,Walking_2
738679.9811,0.078735,0.620361,0.746704,-5.996704,-0.297546,-2.365112,Walking_2
738679.9811,0.062866,0.612915,0.752441,-3.768921,-2.006531,-6.561279,Walking_2
738679.9811,0.067627,0.606445,0.750854,-4.53949,-4.302979,-6.286621,Walking_2
738679.9811,0.069458,0.606079,0.757202,-4.760742,-6.088256,-4.02832,Walking_2
738679.9811,0.058228,0.611328,0.758179,-6.019592,-5.203247,-1.991272,Walking_2
738679.9811,0.073975,0.597168,0.760742,-5.050659,-3.387451,-4.478455,Walking_2
738679.9811,0.061768000000000003,0.599609,0.769287,-3.089905,-3.105163,-3.089905,Walking_2
738679.9811,0.075439,0.598999,0.764404,0.099182,-3.27301,-0.38147,Walking_2
738679.9811,0.06897,0.606812,0.761719,-1.670837,-2.532959,-4.005432,Walking_2
738679.981,0.136353,0.572876,1.278809,-117.668144,21.926878,78.964233,Walking_2
738679.981,-0.007202,0.185669,1.249023,-82.626335,68.641663,-28.648375,Walking_2
738679.9814,0.275024,0.162231,0.977539,10.94818,-3.494262,-8.979797,Walking_2
738679.9814,0.276367,0.206177,0.969238,10.0708,-4.676819,-5.607605,Walking_2
738679.9814,0.283936,0.205811,0.952515,9.895325,-3.40271,-4.371643,Walking_2
738679.9814,0.275879,0.215332,0.951538,5.28717,-2.799988,-2.052307,Walking_2
738679.9814,0.277466,0.220337,0.946777,2.052307,-3.852844,-2.128601,Walking_2
738679.9814,0.280273,0.211182,0.952271,-1.327515,-2.388,-1.228333,Walking_2
738679.9814,0.228638,0.264771,0.955688,-1.579285,-12.237548,-1.480102,Walking_2
738679.9814,0.239502,0.265137,0.962524,0.816345,-11.039733,-2.449036,Walking_2
738679.9814,0.28894,0.248413,0.968506,2.998352,-10.162353,-7.011413,Walking_2
738679.9814,0.223267,0.262329,0.936279,6.813049,-4.089355,3.105163,Walking_2
738679.9811,0.085571,0.558105,0.800903,0.556946,-2.113342,-6.54602,Walking_2
738679.9811,0.100342,0.566284,0.793701,-0.808716,-2.113342,-6.019592,Walking_2
738679.9811,0.084229,0.574707,0.787109,0.236511,-2.990722,-7.461547,Walking_2
738679.9811,0.096802,0.568726,0.792114,1.13678,-7.316589,-7.858276,Walking_2
738679.9811,0.081787,0.585205,0.790161,-0.663757,-10.292052,-9.803772,Walking_2
